id,horizon,mean_relative_mse,mean_mse,median_mse,q90_mse,median_relative_mse,q90_relative_mse,best_relative_mse
gd_N1024_s2_neighbor_mixed_ea71f8e6459d,100000,1.335897994678441e-05,1.3358979946784404e-05,1.332174733907801e-05,1.4258179275285214e-05,1.3321747339078014e-05,1.4258179275285218e-05,1.2289811970470595e-05
adam_N128_s0_neighbor_moment9_0cf68f7910da,100000,1.3712037594221815e-05,1.3712864847517344e-05,1.3996388965655081e-05,1.9375854280703364e-05,1.3995544608255946e-05,1.9374685397360193e-05,5.32221148924254e-06
gd_N512_s0_neighbor_sine_53f4c329eb99,100000,1.3719665899914059e-05,1.3719665899914059e-05,1.359198870479775e-05,1.5323543838134474e-05,1.359198870479775e-05,1.5323543838134474e-05,1.1901047674442563e-05
gd_N512_s2_neighbor_moment5_ec570ffa89ec,100000,1.3915213689973238e-05,1.3915385612469034e-05,1.2302609338853655e-05,1.696466513925417e-05,1.2302457341966092e-05,1.6964455543368556e-05,1.1855409292879232e-05
adam_N128_s1_individual_mixed_15815e48fcc1,100000,1.410871684652614e-05,1.4108716846526135e-05,1.4012232993713614e-05,1.513433770292346e-05,1.4012232993713618e-05,1.5134337702923464e-05,1.2946865917550369e-05
adam_N128_s1_individual_moment9_ad896ad71680,100000,1.4332026474185734e-05,1.4332891131684734e-05,1.4022973725549687e-05,1.7116878893809978e-05,1.4022127764376978e-05,1.711584628722984e-05,1.1306243777787017e-05
adam_N128_s1_individual_moment9_503d6f293783,100000,1.4451220758067426e-05,1.4452092606610312e-05,1.037140236200185e-05,2.316432091911755e-05,1.0370776688455247e-05,2.3162923489694e-05,9.767584092003103e-06
adam_N1024_s0_individual_moment9_ff2c81702129,100000,1.4498777055686227e-05,1.4499651773321594e-05,1.893767741910128e-05,2.6695903899320262e-05,1.8936534969567295e-05,2.669429342078617e-05,3.0546575340078374e-07
adam_N128_s0_individual_moment9_fc2e491240dc,100000,1.4594019538590765e-05,1.459490000224727e-05,1.4486657945858003e-05,1.7171118426789194e-05,1.4485784012098706e-05,1.7170082548111436e-05,1.1676390240278385e-05
gd_N128_s0_neighbor_moment9_194a86140481,100000,1.4686997235038558e-05,1.468788330808063e-05,1.4609537660752426e-05,1.5433194074867243e-05,1.4608656314052782e-05,1.543226303960941e-05,1.3746835965161969e-05
adam_N128_s0_individual_mixed_ee9bd9d216f6,100000,1.5189761865451202e-05,1.5189761865451199e-05,8.8819741435402e-06,2.8831934547352373e-05,8.881974143540202e-06,2.8831934547352376e-05,7.961293306325663e-06
adam_N128_s1_individual_moment9_7e696397d800,100000,1.5225684832559502e-05,1.5226603404862698e-05,1.657904050740607e-05,1.7563946713605592e-05,1.6578040346896288e-05,1.7562887136853184e-05,1.170626428663372e-05
