bundle,n,seed,degree,left,right,kappa,count,last_step,last_signed_mean_gamma_difference,last_slope_gradient_difference,last_slope_parameter_difference,last_coarse_residual_difference,max_abs_signed_mean_gamma_difference,max_abs_slope_gradient_difference,max_abs_slope_parameter_difference,max_abs_coarse_residual_difference
core_N128_s1,128,1,1,moment5,moment9,0.01,73,99980,0.0,1.1083798531808176e-31,9.63255098641504e-16,0.0,2.7755575615628914e-17,1.6482581855710161e-16,9.63255098641504e-16,2.2204462477736986e-16
core_N128_s1,128,1,1,moment5,moment9,0.1,73,99980,-2.7755575615628914e-17,3.950963889027799e-17,6.439835321966323e-16,4.807407289046552e-17,2.7755575615628914e-17,1.6251176467656797e-16,6.478389918065175e-16,2.2204462477736986e-16
core_N128_s1,128,1,1,moment5,moment9,1.0,73,99980,0.0,8.0998177369607e-17,6.30035283828392e-16,1.1102231238868493e-16,1.3877787807814457e-17,1.6320935018183886e-16,6.30035283828392e-16,2.2204462477736986e-16
core_N128_s1,128,1,1,moment5,moment9,10.0,73,99980,0.0,8.300543936726975e-17,2.0673256454534693e-16,1.1102231238868493e-16,1.3877787807814457e-17,1.6549194235779079e-16,2.0673256454534693e-16,2.2204462477736986e-16
core_N128_s1,128,1,1,moment5,moment9,100.0,73,99980,0.0,2.4291055518099197e-32,5.704923066097108e-17,5.551115123125783e-17,0.0,1.6089594615579926e-16,5.705046694226772e-17,2.2204462477736986e-16
core_N128_s1,128,1,3,moment3,moment9,0.0001,73,99980,-0.00375904634648018,0.0014421568197017468,0.3724837655867342,0.002257674556775544,0.0038595341038847875,0.002887361088183949,0.3724837655867342,0.0029480002623303147
core_N128_s1,128,1,3,moment3,moment9,0.001,73,99980,-0.003756519886078419,0.0014428194542198609,0.3724933895031392,0.0022575965766507265,0.0038581858141706477,0.002887361088183949,0.3724933895031392,0.0029477108680125573
core_N128_s1,128,1,3,moment3,moment9,0.01,73,99980,-0.0037320977512309284,0.0014495343403259165,0.3725925845583356,0.0022566987154986704,0.0038453584929218076,0.002887361088183949,0.3725925845583356,0.0029446417238716835
core_N128_s1,128,1,3,moment3,moment9,0.1,73,99980,-0.0034802460318843487,0.0015235149936838302,0.3738433132218435,0.0022390823205177303,0.003726160052181085,0.002887361088183949,0.3738433132218435,0.0029037579754449226
core_N128_s1,128,1,3,moment3,moment9,1.0,73,99980,-0.0016360635411650643,0.002322547064443537,0.39033919575668596,0.0021766053664218606,0.0026055107450746323,0.002887361088183949,0.39033919575668596,0.0024329509907463913
core_N128_s1,128,1,3,moment3,moment9,10.0,73,99980,0.021388953233972927,3.160704142676922e-06,1.6876476086787724,1.8212491100091904e-06,0.021388953233972927,0.014057752771279644,1.6876796568494585,0.0038550454973900567
core_N128_s1,128,1,3,moment3,moment9,100.0,73,99980,0.021031726596177497,2.324241498348324e-06,1.2535638862550664,1.4651537587521396e-06,0.021031726596177497,0.2488617765018094,1.2536358960535117,0.013160082357833058
core_N128_s1,128,1,3,moment5,moment9,0.0001,73,99980,-1.3877787807814457e-17,4.780073741059662e-18,1.4218294587403591e-15,5.551115123125783e-17,4.163336342344337e-17,1.63108863469381e-16,1.4218294587403591e-15,2.2204462477736986e-16
core_N128_s1,128,1,3,moment5,moment9,0.001,73,99980,-1.3877787807814457e-17,3.598160742272216e-17,1.4546869153748191e-15,4.807407289046552e-17,2.7755575615628914e-17,1.63108863469381e-16,1.4546869153748191e-15,2.2204462477736986e-16
core_N128_s1,128,1,3,moment5,moment9,0.01,73,99980,-2.7755575615628914e-17,4.867040894281918e-18,1.272933952005295e-15,5.551115123125783e-17,2.7755575615628914e-17,1.633448958399667e-16,1.272933952005295e-15,2.2204462477736986e-16
core_N128_s1,128,1,3,moment5,moment9,0.1,73,99980,0.0,5.33557530055014e-18,1.2326211292937187e-15,5.551115123125783e-17,2.7755575615628914e-17,1.63108863469381e-16,1.2326211292937187e-15,2.2204462477736986e-16
core_N128_s1,128,1,3,moment5,moment9,1.0,73,99980,0.0,5.011896584098594e-18,1.3848854988422337e-15,1.1102230246251565e-16,2.7755575615628914e-17,1.63108863469381e-16,1.3848854988422337e-15,2.2204462477736986e-16
core_N128_s1,128,1,3,moment5,moment9,10.0,73,99980,-1.3877787807814457e-17,3.915983012562737e-17,1.3475118045733542e-15,1.2098375150554763e-16,1.3877787807814457e-17,1.6551820761407378e-16,1.3475118045733542e-15,2.2204462477736986e-16
core_N128_s1,128,1,3,moment5,moment9,100.0,73,99980,0.0,3.0406869956632616e-18,1.4124279672741337e-15,0.0,2.7755575615628914e-17,1.63108863469381e-16,1.4124279672741337e-15,2.2204462477736986e-16
core_N128_s1,128,1,5,moment3,moment9,0.0001,73,99980,-0.0038151193719978826,0.0013745699514155156,0.3555167819187737,0.002131768439825925,0.0038493644644072844,0.0026872977922569744,0.3555167819187737,0.0027682020297261573
core_N128_s1,128,1,5,moment3,moment9,0.001,73,99980,-0.003813856254321568,0.001375038382399645,0.35551924295549475,0.0021316335454872656,0.003848141080558934,0.0026872977922569744,0.35551924295549475,0.0027679438750916633
core_N128_s1,128,1,5,moment3,moment9,0.01,73,99980,-0.0037996383823001995,0.001379779316006257,0.3555454505775204,0.002130176609793917,0.003836522360193842,0.0026872977922569744,0.3555454505775204,0.0027651964104519664
core_N128_s1,128,1,5,moment3,moment9,0.1,73,99980,-0.003597333226956892,0.0014313644083596814,0.35595224980585805,0.0021077008565250255,0.0037174939766983217,0.0026872977922569744,0.35595224980585805,0.002727203058521417
