bundle,target,seed,n,degree,kappa,count,last_step,last_loss_discrepancy,last_sample_gradient_error,last_fraction_preactivation_above_radius,last_coarse_discrete_derivative_error,last_tanh_at_reference_slope_gradient_defect,max_abs_loss_discrepancy,max_abs_sample_gradient_error,max_abs_fraction_preactivation_above_radius,max_abs_coarse_discrete_derivative_error,pointwise_p2_checks,pointwise_p2_violations,pointwise_p2_max_error_bound_ratio,pointwise_p4_checks,pointwise_p4_violations,pointwise_p4_max_error_bound_ratio,pointwise_p6_checks,pointwise_p6_violations,pointwise_p6_max_error_bound_ratio,pointwise_p8_checks,pointwise_p8_violations,pointwise_p8_max_error_bound_ratio,max_abs_tanh_at_reference_slope_gradient_defect
core_N128_s0,moment5,0,128,1,10.0,73,99980,-1.1102230246251565e-16,4.0953891709270524e-16,0.0,4.213405356409062e-15,0.003884168046225825,1.1102230246251565e-16,1.905485501863868e-15,0.0,0.0024697333490340816,,,,,,,,,,,,,0.006455370267654208
core_N128_s0,moment5,0,128,1,100.0,73,99980,-1.1102230246251565e-16,4.664377447069365e-16,0.0,4.5085902679734646e-14,0.0038702203315435202,1.6653345369377348e-16,1.1759679319664899e-15,0.0,0.024697333490142852,,,,,,,,,,,,,0.006455370267654208
core_N128_s0,moment9,0,128,1,0.0001,73,99980,5.551115123125783e-17,1.999359562910367e-16,0.0,8.730840867279622e-16,0.004118708516371824,1.1102230246251565e-16,1.877277787390324e-15,0.0,2.4697308475794588e-08,,,,,,,,,,,,,0.006455365104758731
core_N128_s0,moment9,0,128,1,0.001,73,99980,0.0,1.8661615728554315e-16,0.0,9.297446284041223e-16,0.004118492208299316,2.220446049250313e-16,2.682254614433211e-15,0.0,2.469733260068474e-07,,,,,,,,,,,,,0.006455365104758731
core_N128_s0,moment9,0,128,1,0.01,73,99980,0.0,2.656268939427807e-16,0.0,9.458048828050602e-16,0.004116334689444444,1.1102230246251565e-16,2.2106487124952435e-15,0.0,2.4697333239407907e-06,,,,,,,,,,,,,0.006455365104758731
core_N128_s0,moment9,0,128,1,0.1,73,99980,0.0,1.9735514613263473e-16,0.0,7.329151793146456e-16,0.004095537650178183,2.220446049250313e-16,2.5086825268137043e-15,0.0,2.4697333480867518e-05,,,,,,,,,,,,,0.006455365104758731
core_N128_s0,moment9,0,128,1,1.0,73,99980,-5.551115123125783e-17,1.8280927131073437e-16,0.0,1.752782895839915e-15,0.003976686419247863,2.220446049250313e-16,2.1775234922439934e-15,0.0,0.0002469733348681207,,,,,,,,,,,,,0.006455365104758731
core_N128_s0,moment9,0,128,1,10.0,73,99980,-5.551115123125783e-17,2.975025397299144e-16,0.0,4.213405356409062e-15,0.0038766581680511254,1.1102230246251565e-16,1.5761343707024777e-15,0.0,0.0024697333490414555,,,,,,,,,,,,,0.006455365104758731
core_N128_s0,moment9,0,128,1,100.0,73,99980,0.0,4.3831678566433377e-16,0.0,4.5085902679734646e-14,0.0038628317500677034,1.1102230246251565e-16,5.898594054318619e-16,0.0,0.024697333490198606,,,,,,,,,,,,,0.006455365104758731
core_N128_s0,sine,0,128,3,0.0001,73,99980,2.7755575615628914e-17,2.302686756333195e-16,0.0,3.933362996818579e-12,0.00011908995213568574,1.1102230246251565e-16,1.3449661489345883e-15,0.0,4.2670510050605775e-06,,,,,,,,,,,,,0.0004910447810061683
