bundle,target,seed,n,degree,kappa,count,last_step,last_gradient_absolute_error,last_gradient_relative_error,last_signed_change_actual,last_signed_change_reference,last_signed_change_absolute_error,last_slope_parameter_l2_error,last_signed_force_actual,last_signed_force_reference,last_residual_moment_l2_error,last_median_gamma_error,max_abs_gradient_absolute_error,max_abs_gradient_relative_error,max_abs_signed_change_actual,max_abs_signed_change_reference,max_abs_signed_change_absolute_error,max_abs_slope_parameter_l2_error,max_abs_signed_force_actual,max_abs_signed_force_reference,max_abs_residual_moment_l2_error,max_abs_median_gamma_error,first_gradient_error_above_5pct
core_N128_s0,sine,0,128,3,100.0,73,99980,0.021133226871494,0.9996059894113901,0.017105264152815797,0.01330784507665106,0.0037974190761647375,0.30144512760681613,7.302821122791545e-05,1.11930940075181e-07,0.023464873515607644,-0.0037854848113698797,0.021133226871494,0.9996059894113901,0.017105264152815797,0.01330784507665106,0.0037974190761647375,0.30144512760681613,0.006613108593731057,0.006608344937555624,0.023464873515607644,0.0037854848113698797,60
core_N128_s0,runge,0,128,3,0.0001,73,99980,0.0019387295915832283,0.539795624450552,0.005201273619977215,0.006864175154553925,0.0016629015345767106,0.11509015161594155,7.11121074294209e-05,9.449674204078469e-05,0.002547147642006368,7.968960338153308e-06,0.0019387295915832283,0.539795624450552,0.005201273619977215,0.006864175154553925,0.0016629015345767106,0.11509015161594155,0.003061020049382076,0.0030577209449262686,0.002547147642006368,0.00038967932531355776,3820
core_N128_s0,runge,0,128,3,0.001,73,99980,0.0019485855300358662,0.5419276420360534,0.005206204429828776,0.006872102105650674,0.001665897675821898,0.1154039332328488,7.117152098094647e-05,9.464255586804079e-05,0.002559981638623184,7.968066421656927e-06,0.0019485855300358662,0.5419276420360534,0.005206204429828776,0.006872102105650674,0.001665897675821898,0.1154039332328488,0.003061020049382076,0.0030577209449262686,0.002559981638623184,0.00038983622257986184,3820
core_N128_s0,runge,0,128,3,0.01,73,99980,0.0020493547806824043,0.563565853290711,0.0052551819828671464,0.006951235278582948,0.001696053295715802,0.11857901887970258,7.176475798025742e-05,9.611352093507277e-05,0.002691903743290302,0.0003804784958845314,0.0020493547806824043,0.563565853290711,0.0052551819828671464,0.006951235278582948,0.001696053295715802,0.11857901887970258,0.003061020049382076,0.0030577209449262686,0.002691903743290302,0.00039138032509315746,3820
core_N128_s0,runge,0,128,3,0.1,73,99980,0.0032971127751862186,0.8117751795996205,0.005715432206522791,0.007753039863190772,0.0020376076566679807,0.1542467108741361,7.763113985882938e-05,0.0001131128947162291,0.004441081927733407,0.00014840151340833607,0.0032971127751862186,0.8117751795996205,0.005715432206522791,0.007753039863190772,0.0020376076566679807,0.1542467108741361,0.003061020049382076,0.0030577209449262686,0.004441081927733407,0.0005469706548154735,3820
core_N128_s0,runge,0,128,3,1.0,73,99980,0.01043351580955393,1.0567661102014843,0.010197713568125516,0.011975080109458608,0.001777366541333092,0.37963503627642503,0.00016097876472570595,-9.918483673670767e-06,0.08492393964759368,0.0010994729824798932,0.013530757281523156,2.035881135486543,0.010197713568125516,0.011975080109458608,0.003417841087435425,0.37963503627642503,0.003061020049382076,0.0030577209449262686,0.08492393964759368,0.0010994729824798932,2500
core_N128_s0,runge,0,128,3,10.0,73,99980,0.0026864907864514362,1.2878739745877734,0.017788136134056914,0.011338114099569252,0.006450022034487662,0.3986466835441891,3.6890239777869794e-06,-3.4084864735088784e-06,0.007624683252489398,-0.002290519859140472,0.016443655837470754,1.3919980900163405,0.017788136134056914,0.011743401638100226,0.006450022034487662,0.3986466835441891,0.003061020049382076,0.0030577209449262686,0.06625223226625537,0.0032276263943452205,920
core_N128_s0,runge,0,128,3,100.0,73,99980,0.0030550399960613283,1.045801063997871,0.011892983969032517,0.009918222286093598,0.001974761682938919,0.43403149580704087,7.638368705805747e-06,1.8017726796681234e-06,0.006316033469487921,-0.0007312027703967189,0.02088782781924927,1.6639077250604817,0.011892983969032517,0.009918222286093598,0.0023287698915568367,0.43403149580704087,0.003061020049382076,0.0030577209449262686,0.03681676568936318,0.000933633126412467,260
core_N128_s0,moment3,0,128,3,0.0001,73,99980,0.0005617812109722356,0.32951673296239214,0.0011245568772450115,0.0016462520593520796,0.0005216951821070681,0.05120887008164333,1.0879663814051431e-05,1.9883568886494352e-05,0.00023544564138253498,-0.000602614047950964,0.0005617812109722356,0.32951673296239214,0.003152621781687251,0.0031468767538379433,0.0005216951821070681,0.05120887008164333,0.0020805995578162015,0.0020811640090563055,0.00023544564138253498,0.0013695751495148012,2880
core_N128_s0,moment3,0,128,3,0.001,73,99980,0.0005625147607628494,0.32979416504992115,0.0011250074734701354,0.0016471679642133669,0.0005221604907432315,0.051239869604467116,1.0922443072846038e-05,1.9939791780710478e-05,0.00023566120042069392,-0.0006118876303135568,0.0005625147607628494,0.32979416504992115,0.0031502937658497016,0.003144555955842898,0.0005221604907432315,0.051239869604467116,0.0020805995578162015,0.0020811640090563055,0.00023566120042069392,0.0014124034985338596,2880
