bundle,n,seed,degree,left,right,kappa,count,last_step,last_signed_mean_gamma_difference,last_slope_gradient_difference,last_slope_parameter_difference,last_coarse_residual_difference,max_abs_signed_mean_gamma_difference,max_abs_slope_gradient_difference,max_abs_slope_parameter_difference,max_abs_coarse_residual_difference
refine_N128_s0,128,0,0,moment5,moment9,0.1,2019,39980,7.314571976224649e-06,1.14254638494775e-05,0.0004517856708491882,9.393758734892197e-06,7.314571976224649e-06,1.14254638494775e-05,0.0004517856708491882,9.393758734892197e-06
refine_N128_s0,128,0,0,moment5,moment9,1.0,2019,39980,6.854343592266332e-06,1.0890071522052167e-05,0.00043395140102601423,6.618663285781192e-06,6.854343592266332e-06,1.0890071522052167e-05,0.00043395140102601423,6.618663285781192e-06
refine_N128_s0,128,0,0,moment5,moment9,10.0,2019,39980,6.8335190787915945e-06,1.0560372009738185e-05,0.0004219611003369737,3.6439844407258103e-06,6.8335190787915945e-06,1.065071098336416e-05,0.0004219611003369737,3.6441617416092613e-06
refine_N128_s0,128,0,0,moment5,moment9,100.0,2019,39980,6.784757851666101e-06,1.0526645985889547e-05,0.0004205918380245948,3.025040607528918e-06,6.784757851666101e-06,1.0708886515205225e-05,0.0004205918380245948,3.031194716302308e-06
refine_N128_s0,128,0,1,moment3,moment9,0.0001,2019,39980,-1.3877787807814457e-17,4.0778200557547565e-17,5.27775214503311e-16,7.3434354326142e-17,4.163336342344337e-17,1.6311236081147555e-16,5.27775214503311e-16,2.00148324148528e-16
refine_N128_s0,128,0,1,moment3,moment9,0.001,2019,39980,2.7755575615628914e-17,4.07792579007198e-17,5.103180812388509e-16,4.807407289046552e-17,4.163336342344337e-17,8.366003554272718e-17,5.105629768858498e-16,1.46868708652284e-16
refine_N128_s0,128,0,1,moment3,moment9,0.01,2019,39980,0.0,4.078966108532493e-17,5.171560830781802e-16,4.807407289046552e-17,4.163336342344337e-17,8.366003554272718e-17,5.171593000695845e-16,1.7333351575345718e-16
refine_N128_s0,128,0,1,moment3,moment9,0.1,2019,39980,2.7755575615628914e-17,4.087943172968736e-17,5.373468643923759e-16,7.3434354326142e-17,4.163336342344337e-17,1.2263829518906153e-16,5.373468643923759e-16,1.7333351575345718e-16
refine_N128_s0,128,0,1,moment3,moment9,1.0,2019,39980,0.0,4.1271655692381023e-17,4.352499069493568e-16,7.3434354326142e-17,2.7755575615628914e-17,1.238130221450441e-16,4.352499069493568e-16,1.46868708652284e-16
refine_N128_s0,128,0,1,moment3,moment9,10.0,2019,39980,0.0,4.1704920119933636e-17,1.4587032671757507e-16,7.3434354326142e-17,2.7755575615628914e-17,8.443543320792796e-17,1.4587032671757507e-16,1.46868708652284e-16
refine_N128_s0,128,0,1,moment3,moment9,100.0,2019,39980,0.0,4.180787479642467e-17,6.530786080365483e-17,7.3434354326142e-17,0.0,8.491099439032166e-17,6.55905575895909e-17,1.46868708652284e-16
refine_N128_s0,128,0,1,moment5,moment9,0.0001,2019,39980,0.0,1.9721522630525295e-31,4.816674320933852e-16,5.551115123125783e-17,4.163336342344337e-17,1.6518271493909297e-16,4.854552413373916e-16,2.93737417304568e-16
refine_N128_s0,128,0,1,moment5,moment9,0.001,2019,39980,2.7755575615628914e-17,4.07792579007198e-17,5.513529163220016e-16,4.807407289046552e-17,4.163336342344337e-17,1.6518271493909297e-16,5.513532960875799e-16,2.93737417304568e-16
refine_N128_s0,128,0,1,moment5,moment9,0.01,2019,39980,0.0,2.1796228998577534e-30,5.375954134656143e-16,0.0,4.163336342344337e-17,1.6518271493909297e-16,5.376668572072701e-16,2.93737417304568e-16
refine_N128_s0,128,0,1,moment5,moment9,0.1,2019,39980,0.0,4.017362156003254e-30,4.962171131602109e-16,0.0,4.163336342344337e-17,1.6518271493909297e-16,5.05096391342229e-16,2.93737417304568e-16
refine_N128_s0,128,0,1,moment5,moment9,1.0,2019,39980,-1.3877787807814457e-17,2.748634641693756e-30,4.553616081967313e-16,5.551115123125783e-17,4.163336342344337e-17,2.0255269042211963e-16,4.553616081967313e-16,2.93737417304568e-16
refine_N128_s0,128,0,1,moment5,moment9,10.0,2019,39980,0.0,3.7212196205799427e-31,1.5521599007163036e-16,5.551115123125783e-17,2.7755575615628914e-17,1.6518271493909297e-16,1.5521599007163036e-16,2.93737417304568e-16
refine_N128_s0,128,0,1,moment5,moment9,100.0,2019,39980,0.0,2.3091226548452334e-32,4.039988114128221e-17,0.0,0.0,1.6627498968877692e-16,4.0402790684554133e-17,2.2204462477736986e-16
refine_N128_s0,128,0,3,moment3,moment9,0.0001,2019,39980,-0.001057206783984757,0.0018857611649070142,0.08012855153219808,0.0027355413930008872,0.001057206783984757,0.002866406076955379,0.08012855153219808,0.0028639626980921976
refine_N128_s0,128,0,3,moment3,moment9,0.001,2019,39980,-0.0010569501497975226,0.0018856726718776324,0.08012631360795121,0.0027345026302214915,0.0010569501497975226,0.002866406076955379,0.08012631360795121,0.002862906058079752
refine_N128_s0,128,0,3,moment3,moment9,0.01,2019,39980,-0.001054452179497234,0.0018848181176810128,0.08010475557820798,0.0027241988532129614,0.001054452179497234,0.002866406076955379,0.08010475557820798,0.0028524275570147757
